id_bat,final_community
BAT_189783,0_1244
BAT_189786,0_1244
BAT_189789,0_204
BAT_189791,0_204
BAT_189793,0_5350
BAT_189796,0_5350
BAT_189797,0_5350
BAT_189799,0_5350
BAT_189801,0_1985
BAT_189802,0_1985
BAT_189803,0_1985
BAT_189804,0_25
BAT_189806,0_25
BAT_189808,0_25
BAT_189809,0_2779
BAT_189810,0_2779
BAT_189811,0_2779
BAT_189812,0_201
BAT_189815,0_5347
BAT_189817,0_1987
BAT_189820,0_2036
BAT_189821,0_1250
BAT_189823,0_1978
BAT_189825,0_1978
BAT_189828,0_5365
BAT_189833,0_2032
BAT_189834,0_2521
BAT_189835,0_1978
BAT_189837,0_2037
BAT_189838,0_2037
BAT_189839,0_2037
BAT_189840,0_2037
BAT_189843,0_1989
BAT_189844,0_1989
BAT_189845,0_1989
BAT_189846,0_1989
BAT_189847,0_1989
BAT_189848,0_1989
BAT_189852,0_2036
BAT_189853,0_2036
BAT_189855,0_2036
BAT_189857,0_1946
BAT_189858,0_1946
BAT_189859,0_1946
BAT_189860,0_1946
BAT_189866,0_1994
BAT_189870,0_1994
BAT_189873,0_1994
BAT_189874,0_1994
BAT_189875,0_1994
BAT_189876,0_1994
BAT_189879,0_1994
BAT_189880,0_1994
BAT_189881,0_1994
BAT_189882,0_1991
BAT_189885,0_1991
BAT_189886,0_1991
BAT_189887,0_1991
BAT_189888,0_1991
BAT_189889,0_1991
BAT_189891,0_204
BAT_189892,0_204
BAT_189893,0_204
BAT_189895,0_204
BAT_189897,0_204
BAT_189898,0_204
BAT_189900,0_204
BAT_189901,0_204
BAT_189902,0_204
BAT_189905,0_204
BAT_189906,0_204
BAT_189907,0_204
BAT_189908,0_204
BAT_189910,0_86
BAT_189912,0_1520
BAT_189913,0_1520
BAT_189914,0_1520
BAT_189915,0_1520
BAT_189916,0_1520
BAT_189917,0_1520
BAT_189919,0_1520
BAT_189920,0_1520
BAT_189922,0_1520
BAT_189925,0_1997
BAT_189926,0_1997
BAT_189927,0_1997
BAT_189930,0_1997
BAT_189931,0_1997
BAT_189932,0_1997
BAT_189933,0_204
BAT_189934,0_204
BAT_189935,0_204
BAT_189938,0_5369
BAT_189942,0_5369
BAT_189944,0_5369
BAT_189945,0_5369
BAT_189946,0_5369
BAT_189948,0_5369
BAT_189951,0_5369
BAT_189955,0_5369
BAT_189957,0_5369
BAT_189958,0_5369
BAT_189960,0_5369
BAT_189961,0_5369
BAT_189962,0_5369
BAT_189963,0_5369
BAT_189964,0_5369
BAT_189965,0_5369
BAT_189966,0_5369
BAT_189969,0_5369
BAT_189971,0_5369
BAT_189972,0_86
BAT_189973,0_86
BAT_189976,0_86
BAT_189980,0_5369
BAT_189981,0_5369
BAT_189987,0_5369
BAT_189988,0_5369
BAT_189991,0_86
BAT_189993,0_86
BAT_189995,0_86
BAT_189996,0_86
BAT_190004,0_2040
BAT_190005,0_2040
BAT_190006,0_2040
BAT_190009,0_2040
BAT_190011,0_86
BAT_190012,0_86
BAT_190014,0_5369
BAT_190015,0_5370
BAT_190016,0_5370
BAT_190017,0_5370
BAT_190020,0_5370
BAT_190024,0_86
BAT_190025,0_86
BAT_190031,0_5369
BAT_190032,0_5369
BAT_190033,0_5369
BAT_190035,0_5369
BAT_190036,0_5369
BAT_190040,0_86
BAT_190042,0_86
BAT_190043,0_86
BAT_190047,0_5369
BAT_190050,0_5369
BAT_190051,0_5371
BAT_190052,0_5371
BAT_190053,0_5371
BAT_190055,0_5370
BAT_190058,0_2040
BAT_190061,0_2040
BAT_190062,0_2040
BAT_190063,0_2040
BAT_190064,0_2040
BAT_190067,0_1819
BAT_190068,0_1819
BAT_190070,0_1819
BAT_190072,0_1533
BAT_190073,0_5370
BAT_190075,0_5370
BAT_190082,0_5372
BAT_190087,0_2040
BAT_190091,0_1997
BAT_190092,0_1997
BAT_190094,0_1997
BAT_190095,0_1997
BAT_190096,0_1997
BAT_190097,0_1997
BAT_190098,0_1997
BAT_190099,0_1997
BAT_190101,0_1997
BAT_190103,0_1997
BAT_190104,0_1997
BAT_190105,0_1997
BAT_190106,0_1997
BAT_190112,0_1997
BAT_190114,0_1997
BAT_190115,0_1997
BAT_190118,0_202
BAT_190119,0_202
BAT_190120,0_202
BAT_190123,0_202
BAT_190127,0_1533
BAT_190128,0_1533
BAT_190129,0_1533
BAT_190130,0_1533
BAT_190132,0_1533
BAT_190133,0_1533
BAT_190134,0_1533
BAT_190135,0_1533
BAT_190137,0_1533
BAT_190138,0_1533
BAT_190139,0_1533
BAT_190144,0_1997
BAT_190145,0_1997
BAT_190146,0_1997
BAT_190149,0_1997
BAT_190150,0_1997
BAT_190151,0_1997
BAT_190152,0_1997
BAT_190153,0_1997
BAT_190154,0_1997
BAT_190155,0_1997
BAT_190156,0_1997
BAT_190157,0_1997
BAT_190158,0_1997
BAT_190159,0_1989
BAT_190160,0_1989
BAT_190163,0_1989
BAT_190165,0_1989
BAT_190167,0_1989
BAT_190168,0_1989
BAT_190169,0_1989
BAT_190170,0_1989
BAT_190171,0_1989
BAT_190172,0_1989
BAT_190173,0_1989
BAT_190174,0_1533
BAT_190175,0_1533
BAT_190177,0_1533
BAT_190178,0_1533
BAT_190181,0_1533
BAT_190184,0_1533
BAT_190185,0_1989
BAT_190186,0_1989
BAT_190187,0_1989
BAT_190188,0_1989
BAT_190191,0_1989
BAT_190192,0_1989
BAT_190195,0_1533
BAT_190197,0_1533
BAT_190198,0_1533
BAT_190199,0_1533
BAT_190200,0_1533
BAT_190203,0_1997
BAT_190204,0_1997
BAT_190206,0_1997
BAT_190211,0_1989
BAT_190217,0_1989
BAT_190218,0_1989
BAT_190219,0_1989
BAT_190226,0_5373
BAT_190228,0_1989
BAT_190229,0_1989
BAT_190230,0_1989
BAT_190231,0_1989
BAT_190232,0_1989
BAT_190234,0_1998
BAT_190235,0_1998
BAT_190236,0_1998
BAT_190238,0_5374
BAT_190239,0_5374
BAT_190240,0_5374
BAT_190242,0_5374
BAT_190243,0_5374
BAT_190244,0_5374
BAT_190248,0_5374
BAT_190254,0_5374
BAT_190255,0_5374
BAT_190258,0_5374
BAT_190260,0_5374
BAT_190263,0_1995
BAT_190264,0_1995
BAT_190266,0_1995
BAT_190267,0_5374
BAT_190269,0_5374
BAT_190270,0_1998
BAT_190276,0_203
BAT_190278,0_1994
BAT_190280,0_1994
BAT_190283,0_1995
BAT_190285,0_1995
BAT_190286,0_1946
BAT_190287,0_203
BAT_190294,0_1989
BAT_190295,0_1989
BAT_190296,0_1992
BAT_190300,0_1992
BAT_190301,0_1946
BAT_190303,0_1989
BAT_190305,0_1989
BAT_190308,0_1989
BAT_190310,0_5375
BAT_190315,0_1992
BAT_190317,0_1992
BAT_190318,0_1992
BAT_190319,0_1992
BAT_190320,0_1992
BAT_190322,0_1992
BAT_190324,0_1992
BAT_190329,0_1995
BAT_190330,0_1992
BAT_190331,0_1992
BAT_190332,0_1992
BAT_190333,0_1992
BAT_190334,0_1992
BAT_190335,0_1992
BAT_190337,0_1992
BAT_190338,0_1992
BAT_190340,0_1992
BAT_190342,0_2038
BAT_190343,0_2038
BAT_190344,0_2038
BAT_190346,0_2038
BAT_190348,0_2038
BAT_190349,0_2038
BAT_190350,0_2038
BAT_190351,0_2038
BAT_190352,0_2038
BAT_190353,0_2038
BAT_190355,0_2038
BAT_190356,0_2038
BAT_190357,0_2038
BAT_190359,0_2038
BAT_190361,0_2038
BAT_190362,0_2038
BAT_190366,0_1243
BAT_190368,0_1243
BAT_190369,0_1243
BAT_190372,0_1998
BAT_190373,0_1998
BAT_190374,0_1998
BAT_190375,0_1998
BAT_190376,0_1998
BAT_190377,0_1998
BAT_190378,0_1998
BAT_190380,0_1998
BAT_190384,0_1998
BAT_190385,0_1998
BAT_190386,0_1998
BAT_190387,0_1998
BAT_190389,0_1998
BAT_190390,0_1998
BAT_190394,0_1998
BAT_190395,0_1998
BAT_190397,0_1998
BAT_190398,0_1998
BAT_190401,0_1243
BAT_190402,0_1243
BAT_190403,0_1994
BAT_190406,0_1994
BAT_190410,0_1243
BAT_190413,0_1243
BAT_190415,0_1243
BAT_190416,0_1243
BAT_190417,0_1243
BAT_190419,0_1243
BAT_190421,0_1243
BAT_190422,0_1243
BAT_190425,0_1243
BAT_190426,0_2038
BAT_190428,0_2038
BAT_190433,0_1243
BAT_190434,0_1243
BAT_190435,0_1243
BAT_190436,0_1243
BAT_190437,0_1243
BAT_190438,0_1243
BAT_190439,0_1243
BAT_190440,0_1243
BAT_190442,0_1243
BAT_190443,0_1243
BAT_190444,0_1243
BAT_190448,0_1994
BAT_190452,0_1243
BAT_190453,0_1243
BAT_190454,0_2035
BAT_190455,0_1994
BAT_190456,0_1994
BAT_190457,0_2035
BAT_190458,0_2035
BAT_190459,0_2035
BAT_190460,0_2035
BAT_190465,0_2035
BAT_190468,0_2035
BAT_190471,0_2035
BAT_190475,0_86
BAT_190476,0_86
BAT_190478,0_86
BAT_190480,0_141
BAT_190481,0_141
BAT_190482,0_141
BAT_190483,0_141
BAT_190484,0_141
BAT_190486,0_141
BAT_190487,0_141
BAT_190488,0_141
BAT_190489,0_141
BAT_190490,0_141
BAT_190491,0_141
BAT_190494,0_1989
BAT_190495,0_2035
BAT_190496,0_2035
BAT_190498,0_2035
BAT_190499,0_2035
BAT_190500,0_1533
BAT_190501,0_2035
BAT_190502,0_2035
BAT_190504,0_2035
BAT_190505,0_2038
BAT_190507,0_1994
BAT_190508,0_1994
BAT_190509,0_5374
BAT_190510,0_1998
BAT_190513,0_5374
BAT_190514,0_5376
BAT_190515,0_5369
BAT_190516,0_5369
BAT_190517,0_1989
BAT_190518,0_1533
BAT_190519,0_1533
BAT_190521,0_1533
BAT_190522,0_1533
BAT_190523,0_2040
BAT_190524,0_1533
BAT_190525,0_1997
BAT_190526,0_1997
BAT_190527,0_86
BAT_190528,0_86
BAT_190529,0_86
BAT_190530,0_141
BAT_190531,0_141
BAT_190532,0_141
BAT_190534,0_141
BAT_190539,0_2070
BAT_190540,0_2070
BAT_190541,0_141
BAT_190542,0_141
BAT_190544,0_141
BAT_190548,0_141
BAT_190550,0_2070
BAT_190551,0_2070
BAT_190552,0_2070
BAT_190554,0_2070
BAT_190558,0_141
BAT_190559,0_141
BAT_190560,0_141
BAT_190561,0_2037
BAT_190562,0_2037
BAT_190567,0_1217
BAT_190571,0_1997
BAT_190573,0_1997
BAT_190575,0_86
BAT_190583,0_1803
BAT_190590,0_1803
BAT_190591,0_1803
BAT_190593,0_86
BAT_190594,0_1218
BAT_190595,0_1520
BAT_190598,0_1520
BAT_190600,0_1520
BAT_190601,0_1520
BAT_190602,0_1520
BAT_190603,0_1520
BAT_190605,0_1520
BAT_190607,0_1520
BAT_190609,0_1218
BAT_190611,0_1218
BAT_190613,0_5377
BAT_190615,0_5377
BAT_190617,0_5377
BAT_190618,0_5377
BAT_190621,0_5377
BAT_190623,0_5377
BAT_190624,0_1818
BAT_190631,0_1520
BAT_190633,0_1520
BAT_190634,0_1520
BAT_190636,0_1520
BAT_190637,0_1520
BAT_190638,0_1520
BAT_190639,0_1520
BAT_190642,0_1818
BAT_190643,0_1818
BAT_190644,0_1818
BAT_190646,0_1818
BAT_190649,0_1997
BAT_190650,0_1997
BAT_190652,0_1997
BAT_190654,0_1997
BAT_190655,0_1997
BAT_190656,0_1818
BAT_190659,0_1818
BAT_190660,0_1818
BAT_190661,0_1818
BAT_190664,0_1818
BAT_190667,0_1997
BAT_190668,0_1217
BAT_190670,0_1217
BAT_190672,0_1217
BAT_190673,0_1217
BAT_190676,0_2037
BAT_190677,0_2037
BAT_190678,0_2037
BAT_190679,0_2037
BAT_190683,0_2037
BAT_190685,0_2037
BAT_190689,0_1217
BAT_190690,0_1217
BAT_190691,0_1217
BAT_190692,0_1217
BAT_190694,0_1217
BAT_190695,0_1217
BAT_190696,0_1217
BAT_190698,0_1217
BAT_190699,0_1217
BAT_190700,0_1217
BAT_190707,0_5378
BAT_190708,0_1997
BAT_190709,0_1997
BAT_190711,0_1997
BAT_190712,0_1520
BAT_190713,0_1520
BAT_190714,0_1520
BAT_190716,0_1997
BAT_190717,0_1997
BAT_190718,0_1997
BAT_190720,0_1997
BAT_190721,0_1997
BAT_190723,0_1997
BAT_190725,0_5377
BAT_190726,0_5377
BAT_190727,0_1997
BAT_190728,0_1520
BAT_190729,0_1997
BAT_190730,0_86
BAT_190731,0_86
BAT_190732,0_1818
BAT_190733,0_86
BAT_190734,0_1803
BAT_190736,0_141
BAT_190741,0_1805
BAT_190742,0_141
BAT_190743,0_141
BAT_190744,0_141
BAT_190746,0_141
BAT_190749,0_141
BAT_190751,0_1805
BAT_190753,0_1805
BAT_190754,0_1805
BAT_190755,0_1805
BAT_190756,0_1805
BAT_190757,0_1805
BAT_190758,0_1805
BAT_190760,0_1805
BAT_190762,0_1805
BAT_190764,0_1805
BAT_190765,0_1805
BAT_190766,0_1805
BAT_190767,0_1805
BAT_190769,0_2070
BAT_190774,0_2070
BAT_190776,0_2070
BAT_190777,0_141
BAT_190778,0_141
BAT_190781,0_1805
BAT_190782,0_1819
BAT_190785,0_1989
BAT_190787,0_1992
BAT_190789,0_141
BAT_190791,0_141
BAT_190792,0_1520
BAT_190794,0_1520
BAT_190795,0_1520
BAT_190796,0_1520
BAT_190799,0_2037
BAT_190800,0_2037
BAT_190802,0_202
BAT_190804,0_5379
BAT_190810,0_5380
BAT_190811,0_2070
BAT_190820,0_5381
BAT_190826,0_5381
BAT_190827,0_5381
BAT_190830,0_5381
BAT_190832,0_5381
BAT_190834,0_5382
BAT_190835,0_5379
BAT_190836,0_5379
BAT_190837,0_2070
BAT_190839,0_2070
BAT_190849,0_5383
BAT_190850,0_5383
BAT_190851,0_5383
BAT_190852,0_5383
BAT_190853,0_5383
BAT_190854,0_5383
BAT_190855,0_5383
BAT_190856,0_5383
BAT_190857,0_5383
BAT_190868,0_5384
BAT_190869,0_5384
BAT_190876,0_5383
BAT_190878,0_5383
BAT_190879,0_5383
BAT_190880,0_5383
BAT_190885,0_5383
BAT_190886,0_5383
BAT_190887,0_5383
BAT_190891,0_5383
BAT_190896,0_1753
BAT_190897,0_1784
BAT_190900,0_1784
BAT_190902,0_1784
BAT_190903,0_1784
BAT_190905,0_5385
BAT_190912,0_691
BAT_190913,0_691
BAT_190914,0_691
BAT_190920,0_1709
BAT_190922,0_1784
BAT_190924,0_1784
BAT_190925,0_1784
BAT_190932,0_1784
BAT_190933,0_1784
BAT_190934,0_1784
BAT_190936,0_1784
BAT_190937,0_1784
BAT_190941,0_1784
BAT_190942,0_1784
BAT_190943,0_1784
BAT_190944,0_1784
BAT_190945,0_1784
BAT_190946,0_1754
BAT_190948,0_1754
BAT_190950,0_1754
BAT_190952,0_691
BAT_190954,0_691
BAT_190955,0_691
BAT_190956,0_691
BAT_190958,0_691
BAT_190962,0_691
BAT_190963,0_691
BAT_190964,0_691
BAT_190966,0_691
BAT_190967,0_1709
BAT_190968,0_1709
BAT_190969,0_1709
BAT_190971,0_1709
BAT_190972,0_1709
BAT_190973,0_1709
BAT_190974,0_1709
BAT_190975,0_1709
BAT_190976,0_1709
BAT_190977,0_1709
BAT_190978,0_1709
BAT_190979,0_1709
BAT_190981,0_1709
BAT_190982,0_1709
BAT_190984,0_1709
BAT_190985,0_1709
BAT_190986,0_1709
BAT_190987,0_1709
BAT_190989,0_1709
BAT_190991,0_1709
BAT_190993,0_1709
BAT_190994,0_1784
BAT_190995,0_1784
BAT_190996,0_1754
BAT_190997,0_1784
BAT_191002,0_1784
BAT_191004,0_1784
BAT_191005,0_1784
BAT_191006,0_1784
BAT_191007,0_1784
BAT_191008,0_1754
BAT_191009,0_1754
BAT_191016,0_1754
BAT_191018,0_1709
BAT_191020,0_1709
BAT_191023,0_1709
BAT_191029,0_1709
BAT_191032,0_1754
BAT_191033,0_1754
BAT_191034,0_1754
BAT_191035,0_1754
BAT_191036,0_1754
BAT_191038,0_1754
BAT_191039,0_1754
BAT_191040,0_1754
BAT_191041,0_1754
BAT_191042,0_1754
BAT_191043,0_1754
BAT_191044,0_1754
BAT_191045,0_1754
BAT_191046,0_1754
BAT_191047,0_1754
BAT_191048,0_1754
BAT_191050,0_1754
BAT_191052,0_1754
BAT_191055,0_1709
BAT_191058,0_1709
BAT_191061,0_691
BAT_191065,0_1709
BAT_191068,0_1709
BAT_191069,0_1709
BAT_191070,0_1709
BAT_191071,0_1709
BAT_191074,0_1709
BAT_191076,0_691
BAT_191077,0_691
BAT_191081,0_691
BAT_191082,0_691
BAT_191087,0_1784
BAT_191093,0_1709
BAT_191094,0_1709
BAT_191095,0_1709
BAT_191096,0_1709
BAT_191097,0_1709
BAT_191098,0_1709
BAT_191099,0_1709
BAT_191103,0_1754
BAT_191107,0_1754
BAT_191113,0_1754
BAT_191115,0_1754
BAT_191116,0_1754
BAT_191119,0_1754
BAT_191120,0_1754
BAT_191122,0_1709
BAT_191124,0_1754
BAT_191129,0_1753
BAT_191130,0_1754
BAT_191131,0_1709
BAT_191133,0_1754
BAT_191136,0_1784
BAT_191137,0_1784
BAT_191138,0_1784
BAT_191139,0_1784
BAT_191140,0_1784
BAT_191141,0_4562
BAT_191144,0_1784
BAT_191146,0_1709
BAT_191147,0_1784
BAT_191148,0_5362
BAT_191151,0_1718
BAT_191156,0_5386
BAT_191157,0_5386
BAT_191158,0_5386
BAT_191160,0_5386
BAT_191161,0_5386
BAT_191163,0_5386
BAT_191164,0_5386
BAT_191166,0_1797
BAT_191169,0_1797
BAT_191171,0_1797
BAT_191172,0_1797
BAT_191175,0_1797
BAT_191178,0_5386
BAT_191179,0_5386
BAT_191181,0_5386
BAT_191184,0_5387
BAT_191185,0_5387
BAT_191186,0_5387
BAT_191188,0_1798
BAT_191190,0_1798
BAT_191191,0_1798
BAT_191193,0_1798
BAT_191194,0_1798
BAT_191195,0_1798
BAT_191196,0_1798
BAT_191200,0_5387
BAT_191205,0_1798
BAT_191206,0_1798
BAT_191207,0_1798
BAT_191209,0_1798
BAT_191210,0_1798
BAT_191213,0_1718
BAT_191214,0_1718
BAT_191215,0_1718
BAT_191217,0_1798
BAT_191219,0_1798
BAT_191221,0_1798
BAT_191222,0_1798
BAT_191223,0_1798
BAT_191226,0_1798
BAT_191230,0_1798
BAT_191231,0_1798
BAT_191232,0_1798
BAT_191234,0_1798
BAT_191236,0_1798
BAT_191238,0_1798
BAT_191239,0_5388
BAT_191240,0_5388
BAT_191241,0_5388
BAT_191245,0_5388
BAT_191249,0_5388
BAT_191250,0_5388
BAT_191251,0_1718
BAT_191254,0_5388
BAT_191257,0_5388
BAT_191258,0_5388
BAT_191260,0_5388
BAT_191261,0_5388
BAT_191262,0_5388
BAT_191263,0_5388
BAT_191265,0_5388
BAT_191267,0_5388
BAT_191270,0_5388
BAT_191272,0_5388
BAT_191273,0_5388
BAT_191274,0_1798
BAT_191275,0_1798
BAT_191276,0_5388
BAT_191277,0_1798
BAT_191278,0_1798
BAT_191280,0_5388
BAT_191281,0_5388
BAT_191285,0_5389
BAT_191288,0_5389
BAT_191290,0_5386
BAT_191291,0_1798
BAT_191292,0_1798
BAT_191295,0_5388
BAT_191296,0_5388
BAT_191297,0_5388
BAT_191298,0_1798
BAT_191299,0_1798
BAT_191300,0_5388
BAT_191305,0_5390
BAT_191308,0_5390
BAT_191309,0_1798
BAT_191316,0_5386
BAT_191317,0_1768
BAT_191318,0_1768
BAT_191319,0_1768
BAT_191322,0_1768
BAT_191324,0_1768
BAT_191327,0_1768
BAT_191328,0_1768
BAT_191329,0_1768
BAT_191331,0_1768
BAT_191332,0_1768
BAT_191334,0_1768
BAT_191338,0_1768
BAT_191339,0_1768
BAT_191340,0_1768
BAT_191341,0_1768
BAT_191342,0_1768
BAT_191343,0_1768
BAT_191345,0_1768
BAT_191346,0_5391
BAT_191349,0_5391
BAT_191350,0_1768
BAT_191358,0_1796
BAT_191359,0_1796
BAT_191361,0_1796
BAT_191364,0_5391
BAT_191367,0_1796
BAT_191370,0_1796
BAT_191372,0_1796
BAT_191373,0_1796
BAT_191375,0_5391
BAT_191378,0_5391
BAT_191379,0_5391
BAT_191384,0_5391
BAT_191386,0_5391
BAT_191387,0_5391
BAT_191388,0_5391
BAT_191393,0_5387
BAT_191394,0_5387
BAT_191395,0_5387
BAT_191396,0_5387
BAT_191398,0_5387
BAT_191399,0_5387
BAT_191403,0_5391
BAT_191406,0_5386
BAT_191407,0_5386
BAT_191408,0_5386
BAT_191409,0_5386
BAT_191410,0_1718
BAT_191411,0_1718
BAT_191412,0_5386
BAT_191413,0_1718
BAT_191414,0_1797
BAT_191416,0_5386
BAT_191417,0_1718
BAT_191418,0_1718
BAT_191419,0_1718
BAT_191420,0_1768
BAT_191422,0_1768
BAT_191423,0_1798
BAT_191425,0_1798
BAT_191426,0_1798
BAT_191427,0_5387
BAT_191428,0_1217
BAT_191430,0_5387
BAT_191431,0_5387
BAT_191433,0_5387
BAT_191435,0_5387
BAT_191436,0_5387
BAT_191437,0_1718
BAT_191441,0_5387
BAT_191446,0_5387
BAT_191449,0_5387
BAT_191453,0_5387
BAT_191454,0_5387
BAT_191455,0_5387
BAT_191456,0_1613
BAT_191457,0_1613
BAT_191458,0_1613
BAT_191459,0_1613
BAT_191461,0_5387
BAT_191463,0_5387
BAT_191464,0_5387
BAT_191465,0_5387
BAT_191466,0_5387
BAT_191467,0_5387
BAT_191470,0_1613
BAT_191471,0_5387
BAT_191475,0_5387
BAT_191476,0_5387
BAT_191477,0_5387
BAT_191478,0_5387
BAT_191479,0_1613
BAT_191480,0_5387
BAT_191481,0_5387
BAT_191482,0_5387
BAT_191483,0_5387
BAT_191484,0_1613
BAT_191487,0_1613
BAT_191488,0_1613
BAT_191490,0_1613
BAT_191491,0_1613
BAT_191493,0_1613
BAT_191495,0_1613
BAT_191496,0_1613
BAT_191497,0_1613
BAT_191498,0_1613
BAT_191500,0_1613
BAT_191501,0_1613
BAT_191503,0_1613
BAT_191504,0_1613
BAT_191506,0_1613
BAT_191507,0_1613
BAT_191511,0_1613
BAT_191515,0_1613
BAT_191516,0_1613
BAT_191518,0_1613
BAT_191520,0_1613
BAT_191522,0_1613
BAT_191523,0_1613
BAT_191524,0_1613
BAT_191527,0_1613
BAT_191528,0_5387
BAT_191529,0_5387
BAT_191530,0_1796
BAT_191532,0_5387
BAT_191535,0_5392
BAT_191536,0_5392
BAT_191537,0_1613
BAT_191538,0_1613
BAT_191539,0_1613
BAT_191540,0_1613
BAT_191541,0_1613
BAT_191542,0_1613
BAT_191543,0_1613
BAT_191544,0_1803
BAT_191545,0_1803
BAT_191547,0_1803
BAT_191550,0_1218
BAT_191552,0_1218
BAT_191558,0_5393
BAT_191560,0_5393
BAT_191566,0_5394
BAT_191570,0_5394
BAT_191571,0_5395
BAT_191572,0_5394
BAT_191574,0_5394
BAT_191579,0_5394
BAT_191580,0_5394
BAT_191582,0_5394
BAT_191584,0_5394
BAT_191585,0_5394
BAT_191586,0_5394
BAT_191590,0_5394
BAT_191591,0_5394
BAT_191594,0_5394
BAT_191598,0_5394
BAT_191608,0_5396
BAT_191610,0_5396
BAT_191612,0_712
BAT_191613,0_712
BAT_191614,0_712
BAT_191615,0_712
BAT_191616,0_712
BAT_191618,0_712
BAT_191619,0_5396
BAT_191622,0_5396
BAT_191629,0_5397
BAT_191632,0_5397
BAT_191633,0_5397
BAT_191637,0_5396
BAT_191639,0_5396
BAT_191640,0_5396
BAT_191642,0_5396
BAT_191645,0_5396
BAT_191653,0_5396
BAT_191657,0_5398
BAT_191658,0_5398
BAT_191659,0_5398
BAT_191662,0_5398
BAT_191667,0_712
BAT_191668,0_712
BAT_191672,0_712
BAT_191674,0_712
BAT_191675,0_712
BAT_191676,0_712
BAT_191677,0_712
BAT_191686,0_1724
BAT_191688,0_5396
BAT_191692,0_5396
BAT_191693,0_5396
BAT_191697,0_5396
BAT_191698,0_5396
BAT_191699,0_5396
BAT_191700,0_5396
BAT_191701,0_5396
BAT_191703,0_5399
BAT_191704,0_5399
BAT_191706,0_5399
BAT_191711,0_5399
BAT_191716,0_5399
BAT_191718,0_5399
BAT_191719,0_5399
BAT_191727,0_5399
BAT_191728,0_5399
BAT_191729,0_5399
BAT_191730,0_5399
BAT_191732,0_5399
BAT_191737,0_5400
BAT_191741,0_5399
BAT_191742,0_5399
BAT_191743,0_5399
BAT_191745,0_5401
BAT_191750,0_5402
BAT_191751,0_5402
BAT_191752,0_5402
BAT_191753,0_5402
BAT_191756,0_5402
BAT_191759,0_5402
BAT_191760,0_5402
BAT_191763,0_5402
BAT_191768,0_5402
BAT_191770,0_5402
BAT_191772,0_5402
BAT_191776,0_5399
BAT_191779,0_5399
BAT_191780,0_5399
BAT_191781,0_5399
BAT_191783,0_5399
BAT_191784,0_5399
BAT_191785,0_5399
BAT_191787,0_5399
BAT_191788,0_5399
BAT_191789,0_5399
BAT_191794,0_1722
BAT_191795,0_1722
BAT_191798,0_1722
BAT_191800,0_1722
BAT_191801,0_1722
BAT_191802,0_1722
BAT_191803,0_1722
BAT_191804,0_1722
BAT_191805,0_1722
BAT_191806,0_1722
BAT_191808,0_1722
BAT_191809,0_1722
BAT_191811,0_1722
BAT_191812,0_1722
BAT_191813,0_1722
BAT_191814,0_1722
BAT_191815,0_1722
BAT_191818,0_1722
BAT_191819,0_1722
BAT_191820,0_1722
BAT_191822,0_1722
BAT_191823,0_1722
BAT_191825,0_1722
BAT_191826,0_1722
BAT_191827,0_1234
BAT_191828,0_1234
BAT_191832,0_1234
BAT_191834,0_1234
BAT_191835,0_1234
BAT_191836,0_1234
BAT_191837,0_1234
BAT_191838,0_1234
BAT_191839,0_1234
BAT_191840,0_1234
BAT_191844,0_1234
BAT_191847,0_1234
BAT_191848,0_1234
BAT_191849,0_1234
BAT_191850,0_1234
BAT_191852,0_1234
BAT_191853,0_1234
BAT_191855,0_1234
BAT_191856,0_1234
BAT_191857,0_1234
BAT_191858,0_1234
BAT_191861,0_1234
BAT_191862,0_1234
BAT_191863,0_1234
BAT_191865,0_1234
BAT_191869,0_5392
BAT_191871,0_5392
BAT_191872,0_5392
BAT_191873,0_5392
BAT_191875,0_1722
BAT_191879,0_1234
BAT_191880,0_1234
BAT_191881,0_1234
BAT_191884,0_1771
BAT_191886,0_5392
BAT_191887,0_5392
BAT_191890,0_5392
BAT_191891,0_5392
BAT_191893,0_5392
BAT_191894,0_5392
BAT_191898,0_5392
BAT_191899,0_5392
BAT_191901,0_5392
BAT_191903,0_5392
BAT_191904,0_5392
BAT_191906,0_5392
BAT_191907,0_5392
BAT_191908,0_5392
BAT_191909,0_5392
BAT_191912,0_5392
BAT_191913,0_5392
BAT_191914,0_5392
BAT_191915,0_5392
BAT_191916,0_5392
BAT_191917,0_5392
BAT_191918,0_5392
BAT_191919,0_5392
BAT_191920,0_5392
BAT_191924,0_5392
BAT_191925,0_5392
BAT_191926,0_5392
BAT_191927,0_5392
BAT_191928,0_5392
BAT_191929,0_5392
BAT_191930,0_5392
BAT_191936,0_1724
BAT_191938,0_1724
BAT_191942,0_1724
BAT_191943,0_1724
BAT_191949,0_5396
BAT_191951,0_5396
BAT_191952,0_5396
BAT_191954,0_5401
BAT_191956,0_5401
BAT_191957,0_5401
BAT_191958,0_5401
BAT_191960,0_5401
BAT_191962,0_5401
BAT_191963,0_5401
BAT_191965,0_5401
BAT_191967,0_1723
BAT_191968,0_1723
BAT_191969,0_1723
BAT_191973,0_1723
BAT_191974,0_1723
BAT_191977,0_1723
BAT_191980,0_1723
BAT_191982,0_141
BAT_191983,0_1723
BAT_191984,0_1723
BAT_191985,0_1723
BAT_191987,0_1723
BAT_191988,0_1723
BAT_191989,0_1723
BAT_191991,0_1723
BAT_191994,0_1723
